,2015-2019 マルスゾウカブトの出品価格
1,2015,1,"10,000円"
2,2015,1,"1,500円"
3,2015,1,"10,000円"
4,2015,1,"6,500円"
5,2015,1,"7,250円"
6,2015,1,"1,900円"
7,2015,1,"1,500円"
8,2015,1,"1,500円"
9,2015,1,"1,500円"
10,2015,1,"11,551円"
11,2015,1,"7,250円"
12,2015,1,"36,500円"
13,2015,1,"14,000円"
14,2015,1,"9,000円"
15,2015,1,"5,580円"
16,2015,1,"8,250円"
17,2015,1,"15,000円"
18,2015,1,"19,500円"
19,2015,1,"35,502円"
20,2015,1,"2,500円"
21,2015,1,"2,500円"
22,2015,1,"17,500円"
23,2015,1,"7,000円"
24,2015,1,"3,600円"
25,2015,1,"11,000円"
26,2015,1,"7,250円"
27,2015,1,"2,610円"
28,2015,1,"2,622円"
29,2015,1,"4,200円"
30,2015,1,"12,000円"
31,2015,1,"11,500円"
32,2015,1,"10,000円"
33,2015,1,"5,250円"
34,2015,2,"10,000円"
35,2015,2,"1,500円"
36,2015,2,"10,000円"
37,2015,2,"6,500円"
38,2015,2,"7,250円"
39,2015,2,"1,900円"
40,2015,2,"1,500円"
41,2015,2,"1,500円"
42,2015,2,"1,500円"
43,2015,2,"11,551円"
44,2015,2,"7,250円"
45,2015,2,"36,500円"
46,2015,2,"14,000円"
47,2015,2,"9,000円"
48,2015,2,"5,580円"
49,2015,2,"8,250円"
50,2015,2,"15,000円"
51,2015,2,"19,500円"
52,2015,2,"35,502円"
53,2015,2,"2,500円"
54,2015,2,"2,500円"
55,2015,2,"17,500円"
56,2015,2,"7,000円"
57,2015,2,"3,600円"
58,2015,2,"11,000円"
59,2015,2,"7,250円"
60,2015,2,"2,610円"
61,2015,2,"2,622円"
62,2015,2,"4,200円"
63,2015,2,"12,000円"
64,2015,2,"11,500円"
65,2015,2,"10,000円"
66,2015,2,"5,250円"
67,2015,3,"10,000円"
68,2015,3,"1,500円"
69,2015,3,"10,000円"
70,2015,3,"6,500円"
71,2015,3,"7,250円"
72,2015,3,"1,900円"
73,2015,3,"1,500円"
74,2015,3,"1,500円"
75,2015,3,"1,500円"
76,2015,3,"11,551円"
77,2015,3,"7,250円"
78,2015,3,"36,500円"
79,2015,3,"14,000円"
80,2015,3,"9,000円"
81,2015,3,"5,580円"
82,2015,3,"8,250円"
83,2015,3,"15,000円"
84,2015,3,"19,500円"
85,2015,3,"35,502円"
86,2015,3,"2,500円"
87,2015,3,"2,500円"
88,2015,3,"17,500円"
89,2015,3,"7,000円"
90,2015,3,"3,600円"
91,2015,3,"11,000円"
92,2015,3,"7,250円"
93,2015,3,"2,610円"
94,2015,3,"2,622円"
95,2015,3,"4,200円"
96,2015,3,"12,000円"
97,2015,3,"11,500円"
98,2015,3,"10,000円"
99,2015,3,"5,250円"
100,2015,4,"10,000円"
101,2015,4,"1,500円"
102,2015,4,"10,000円"
103,2015,4,"6,500円"
104,2015,4,"7,250円"
105,2015,4,"1,900円"
106,2015,4,"1,500円"
107,2015,4,"1,500円"
108,2015,4,"1,500円"
109,2015,4,"11,551円"
110,2015,4,"7,250円"
111,2015,4,"36,500円"
112,2015,4,"14,000円"
113,2015,4,"9,000円"
114,2015,4,"5,580円"
115,2015,4,"8,250円"
116,2015,4,"15,000円"
117,2015,4,"19,500円"
118,2015,4,"35,502円"
119,2015,4,"2,500円"
120,2015,4,"2,500円"
121,2015,4,"17,500円"
122,2015,4,"7,000円"
123,2015,4,"3,600円"
124,2015,4,"11,000円"
125,2015,4,"7,250円"
126,2015,4,"2,610円"
127,2015,4,"2,622円"
128,2015,4,"4,200円"
129,2015,4,"12,000円"
130,2015,4,"11,500円"
131,2015,4,"10,000円"
132,2015,4,"5,250円"
133,2015,5,"10,000円"
134,2015,5,"1,500円"
135,2015,5,"10,000円"
136,2015,5,"6,500円"
137,2015,5,"7,250円"
138,2015,5,"1,900円"
139,2015,5,"1,500円"
140,2015,5,"1,500円"
141,2015,5,"1,500円"
142,2015,5,"11,551円"
143,2015,5,"7,250円"
144,2015,5,"36,500円"
145,2015,5,"14,000円"
146,2015,5,"9,000円"
147,2015,5,"5,580円"
148,2015,5,"8,250円"
149,2015,5,"15,000円"
150,2015,5,"19,500円"
151,2015,5,"35,502円"
152,2015,5,"2,500円"
153,2015,5,"2,500円"
154,2015,5,"17,500円"
155,2015,5,"7,000円"
156,2015,5,"3,600円"
157,2015,5,"11,000円"
158,2015,5,"7,250円"
159,2015,5,"2,610円"
160,2015,5,"2,622円"
161,2015,5,"4,200円"
162,2015,5,"12,000円"
163,2015,5,"11,500円"
164,2015,5,"10,000円"
165,2015,5,"5,250円"
166,2015,6,"10,000円"
167,2015,6,"1,500円"
168,2015,6,"10,000円"
169,2015,6,"6,500円"
170,2015,6,"7,250円"
171,2015,6,"1,900円"
172,2015,6,"1,500円"
173,2015,6,"1,500円"
174,2015,6,"1,500円"
175,2015,6,"11,551円"
176,2015,6,"7,250円"
177,2015,6,"36,500円"
178,2015,6,"14,000円"
179,2015,6,"9,000円"
180,2015,6,"5,580円"
181,2015,6,"8,250円"
182,2015,6,"15,000円"
183,2015,6,"19,500円"
184,2015,6,"35,502円"
185,2015,6,"2,500円"
186,2015,6,"2,500円"
187,2015,6,"17,500円"
188,2015,6,"7,000円"
189,2015,6,"3,600円"
190,2015,6,"11,000円"
191,2015,6,"7,250円"
192,2015,6,"2,610円"
193,2015,6,"2,622円"
194,2015,6,"4,200円"
195,2015,6,"12,000円"
196,2015,6,"11,500円"
197,2015,6,"10,000円"
198,2015,6,"5,250円"
199,2015,7,"10,000円"
200,2015,7,"1,500円"
201,2015,7,"10,000円"
202,2015,7,"6,500円"
203,2015,7,"7,250円"
204,2015,7,"1,900円"
205,2015,7,"1,500円"
206,2015,7,"1,500円"
207,2015,7,"1,500円"
208,2015,7,"11,551円"
209,2015,7,"7,250円"
210,2015,7,"36,500円"
211,2015,7,"14,000円"
212,2015,7,"9,000円"
213,2015,7,"5,580円"
214,2015,7,"8,250円"
215,2015,7,"15,000円"
216,2015,7,"19,500円"
217,2015,7,"35,502円"
218,2015,7,"2,500円"
219,2015,7,"2,500円"
220,2015,7,"17,500円"
221,2015,7,"7,000円"
222,2015,7,"3,600円"
223,2015,7,"11,000円"
224,2015,7,"7,250円"
225,2015,7,"2,610円"
226,2015,7,"2,622円"
227,2015,7,"4,200円"
228,2015,7,"12,000円"
229,2015,7,"11,500円"
230,2015,7,"10,000円"
231,2015,7,"5,250円"
232,2015,8,"10,000円"
233,2015,8,"1,500円"
234,2015,8,"10,000円"
235,2015,8,"6,500円"
236,2015,8,"7,250円"
237,2015,8,"1,900円"
238,2015,8,"1,500円"
239,2015,8,"1,500円"
240,2015,8,"1,500円"
241,2015,8,"11,551円"
242,2015,8,"7,250円"
243,2015,8,"36,500円"
244,2015,8,"14,000円"
245,2015,8,"9,000円"
246,2015,8,"5,580円"
247,2015,8,"8,250円"
248,2015,8,"15,000円"
249,2015,8,"19,500円"
250,2015,8,"35,502円"
251,2015,8,"2,500円"
252,2015,8,"2,500円"
253,2015,8,"17,500円"
254,2015,8,"7,000円"
255,2015,8,"3,600円"
256,2015,8,"11,000円"
257,2015,8,"7,250円"
258,2015,8,"2,610円"
259,2015,8,"2,622円"
260,2015,8,"4,200円"
261,2015,8,"12,000円"
262,2015,8,"11,500円"
263,2015,8,"10,000円"
264,2015,8,"5,250円"
265,2015,9,"10,000円"
266,2015,9,"1,500円"
267,2015,9,"10,000円"
268,2015,9,"6,500円"
269,2015,9,"7,250円"
270,2015,9,"1,900円"
271,2015,9,"1,500円"
272,2015,9,"1,500円"
273,2015,9,"1,500円"
274,2015,9,"11,551円"
275,2015,9,"7,250円"
276,2015,9,"36,500円"
277,2015,9,"14,000円"
278,2015,9,"9,000円"
279,2015,9,"5,580円"
280,2015,9,"8,250円"
281,2015,9,"15,000円"
282,2015,9,"19,500円"
283,2015,9,"35,502円"
284,2015,9,"2,500円"
285,2015,9,"2,500円"
286,2015,9,"17,500円"
287,2015,9,"7,000円"
288,2015,9,"3,600円"
289,2015,9,"11,000円"
290,2015,9,"7,250円"
291,2015,9,"2,610円"
292,2015,9,"2,622円"
293,2015,9,"4,200円"
294,2015,9,"12,000円"
295,2015,9,"11,500円"
296,2015,9,"10,000円"
297,2015,9,"5,250円"
298,2015,10,"9,050円"
299,2015,10,"14,610円"
300,2015,10,"15,500円"
301,2015,10,"4,700円"
302,2015,10,"16,000円"
303,2015,10,"9,500円"
304,2015,10,"7,950円"
305,2015,10,"15,000円"
306,2015,10,"3,600円"
307,2015,10,"15,000円"
308,2015,10,"7,250円"
309,2015,10,"12,000円"
310,2015,10,"4,100円"
311,2015,10,"9,260円"
312,2015,10,"17,500円"
313,2015,10,"10,500円"
314,2015,10,"10,000円"
315,2015,10,"3,000円"
316,2015,10,"3,000円"
317,2015,10,"3,000円"
318,2015,10,"2,200円"
319,2015,10,"11,000円"
320,2015,10,"2,000円"
321,2015,11,"7,800円"
322,2015,11,"5,000円"
323,2015,11,"8,750円"
324,2015,11,"14,500円"
325,2015,11,"10,500円"
326,2015,11,"10,000円"
327,2015,11,"9,250円"
328,2015,11,"11,000円"
329,2015,11,"13,653円"
330,2015,11,"7,000円"
331,2015,11,"4,411円"
332,2015,11,"12,990円"
333,2015,11,"4,180円"
334,2015,11,"11,100円"
335,2015,11,"13,700円"
336,2015,11,"12,345円"
337,2015,11,"4,980円"
338,2015,11,"9,450円"
339,2015,11,"11,650円"
340,2015,11,"12,000円"
341,2015,11,"3,900円"
342,2015,11,"17,000円"
343,2015,11,"19,800円"
344,2015,11,"19,500円"
345,2015,11,"11,100円"
346,2015,11,"11,150円"
347,2015,11,"7,250円"
348,2015,11,"6,751円"
349,2015,11,"21,055円"
350,2015,11,"6,250円"
351,2015,11,"71,800円"
352,2015,11,"4,700円"
353,2015,11,"8,350円"
354,2015,12,"3,500円"
355,2015,12,"4,500円"
356,2015,12,"7,327円"
357,2015,12,"10,500円"
358,2015,12,"6,916円"
359,2015,12,"15,400円"
360,2015,12,"8,250円"
361,2015,12,"14,601円"
362,2015,12,"6,750円"
363,2015,12,"3,600円"
364,2015,12,"4,200円"
365,2015,12,"12,000円"
366,2015,12,"5,300円"
367,2015,12,"11,500円"
368,2015,12,"10,000円"
369,2015,12,"3,000円"
370,2015,12,"3,000円"
371,2015,12,"3,000円"
372,2015,12,"7,750円"
373,2016,1,"10,000円"
374,2016,1,"1,500円"
375,2016,1,"10,000円"
376,2016,1,"6,500円"
377,2016,1,"7,250円"
378,2016,1,"1,900円"
379,2016,1,"1,500円"
380,2016,1,"1,500円"
381,2016,1,"1,500円"
382,2016,1,"11,551円"
383,2016,1,"7,250円"
384,2016,1,"36,500円"
385,2016,1,"14,000円"
386,2016,1,"9,000円"
387,2016,1,"5,580円"
388,2016,1,"8,250円"
389,2016,1,"15,000円"
390,2016,1,"19,500円"
391,2016,1,"35,502円"
392,2016,1,"2,500円"
393,2016,1,"2,500円"
394,2016,1,"17,500円"
395,2016,1,"7,000円"
396,2016,1,"3,600円"
397,2016,1,"11,000円"
398,2016,1,"7,250円"
399,2016,1,"2,610円"
400,2016,1,"2,622円"
401,2016,1,"4,200円"
402,2016,1,"12,000円"
403,2016,1,"11,500円"
404,2016,1,"10,000円"
405,2016,1,"5,250円"
406,2016,2,"10,000円"
407,2016,2,"1,500円"
408,2016,2,"10,000円"
409,2016,2,"6,500円"
410,2016,2,"7,250円"
411,2016,2,"1,900円"
412,2016,2,"1,500円"
413,2016,2,"1,500円"
414,2016,2,"1,500円"
415,2016,2,"11,551円"
416,2016,2,"7,250円"
417,2016,2,"36,500円"
418,2016,2,"14,000円"
419,2016,2,"9,000円"
420,2016,2,"5,580円"
421,2016,2,"8,250円"
422,2016,2,"15,000円"
423,2016,2,"19,500円"
424,2016,2,"35,502円"
425,2016,2,"2,500円"
426,2016,2,"2,500円"
427,2016,2,"17,500円"
428,2016,2,"7,000円"
429,2016,2,"3,600円"
430,2016,2,"11,000円"
431,2016,2,"7,250円"
432,2016,2,"2,610円"
433,2016,2,"2,622円"
434,2016,2,"4,200円"
435,2016,2,"12,000円"
436,2016,2,"11,500円"
437,2016,2,"10,000円"
438,2016,2,"5,250円"
439,2016,3,"10,000円"
440,2016,3,"1,500円"
441,2016,3,"10,000円"
442,2016,3,"6,500円"
443,2016,3,"7,250円"
444,2016,3,"1,900円"
445,2016,3,"1,500円"
446,2016,3,"1,500円"
447,2016,3,"1,500円"
448,2016,3,"11,551円"
449,2016,3,"7,250円"
450,2016,3,"36,500円"
451,2016,3,"14,000円"
452,2016,3,"9,000円"
453,2016,3,"5,580円"
454,2016,3,"8,250円"
455,2016,3,"15,000円"
456,2016,3,"19,500円"
457,2016,3,"35,502円"
458,2016,3,"2,500円"
459,2016,3,"2,500円"
460,2016,3,"17,500円"
461,2016,3,"7,000円"
462,2016,3,"3,600円"
463,2016,3,"11,000円"
464,2016,3,"7,250円"
465,2016,3,"2,610円"
466,2016,3,"2,622円"
467,2016,3,"4,200円"
468,2016,3,"12,000円"
469,2016,3,"11,500円"
470,2016,3,"10,000円"
471,2016,3,"5,250円"
472,2016,4,"10,000円"
473,2016,4,"1,500円"
474,2016,4,"10,000円"
475,2016,4,"6,500円"
476,2016,4,"7,250円"
477,2016,4,"1,900円"
478,2016,4,"1,500円"
479,2016,4,"1,500円"
480,2016,4,"1,500円"
481,2016,4,"11,551円"
482,2016,4,"7,250円"
483,2016,4,"36,500円"
484,2016,4,"14,000円"
485,2016,4,"9,000円"
486,2016,4,"5,580円"
487,2016,4,"8,250円"
488,2016,4,"15,000円"
489,2016,4,"19,500円"
490,2016,4,"35,502円"
491,2016,4,"2,500円"
492,2016,4,"2,500円"
493,2016,4,"17,500円"
494,2016,4,"7,000円"
495,2016,4,"3,600円"
496,2016,4,"11,000円"
497,2016,4,"7,250円"
498,2016,4,"2,610円"
499,2016,4,"2,622円"
500,2016,4,"4,200円"
501,2016,4,"12,000円"
502,2016,4,"11,500円"
503,2016,4,"10,000円"
504,2016,4,"5,250円"
505,2016,5,"10,000円"
506,2016,5,"1,500円"
507,2016,5,"10,000円"
508,2016,5,"6,500円"
509,2016,5,"7,250円"
510,2016,5,"1,900円"
511,2016,5,"1,500円"
512,2016,5,"1,500円"
513,2016,5,"1,500円"
514,2016,5,"11,551円"
515,2016,5,"7,250円"
516,2016,5,"36,500円"
517,2016,5,"14,000円"
518,2016,5,"9,000円"
519,2016,5,"5,580円"
520,2016,5,"8,250円"
521,2016,5,"15,000円"
522,2016,5,"19,500円"
523,2016,5,"35,502円"
524,2016,5,"2,500円"
525,2016,5,"2,500円"
526,2016,5,"17,500円"
527,2016,5,"7,000円"
528,2016,5,"3,600円"
529,2016,5,"11,000円"
530,2016,5,"7,250円"
531,2016,5,"2,610円"
532,2016,5,"2,622円"
533,2016,5,"4,200円"
534,2016,5,"12,000円"
535,2016,5,"11,500円"
536,2016,5,"10,000円"
537,2016,5,"5,250円"
538,2016,6,"10,000円"
539,2016,6,"1,500円"
540,2016,6,"10,000円"
541,2016,6,"6,500円"
542,2016,6,"7,250円"
543,2016,6,"1,900円"
544,2016,6,"1,500円"
545,2016,6,"1,500円"
546,2016,6,"1,500円"
547,2016,6,"11,551円"
548,2016,6,"7,250円"
549,2016,6,"36,500円"
550,2016,6,"14,000円"
551,2016,6,"9,000円"
552,2016,6,"5,580円"
553,2016,6,"8,250円"
554,2016,6,"15,000円"
555,2016,6,"19,500円"
556,2016,6,"35,502円"
557,2016,6,"2,500円"
558,2016,6,"2,500円"
559,2016,6,"17,500円"
560,2016,6,"7,000円"
561,2016,6,"3,600円"
562,2016,6,"11,000円"
563,2016,6,"7,250円"
564,2016,6,"2,610円"
565,2016,6,"2,622円"
566,2016,6,"4,200円"
567,2016,6,"12,000円"
568,2016,6,"11,500円"
569,2016,6,"10,000円"
570,2016,6,"5,250円"
571,2016,7,"10,000円"
572,2016,7,"1,500円"
573,2016,7,"10,000円"
574,2016,7,"6,500円"
575,2016,7,"7,250円"
576,2016,7,"1,900円"
577,2016,7,"1,500円"
578,2016,7,"1,500円"
579,2016,7,"1,500円"
580,2016,7,"11,551円"
581,2016,7,"7,250円"
582,2016,7,"36,500円"
583,2016,7,"14,000円"
584,2016,7,"9,000円"
585,2016,7,"5,580円"
586,2016,7,"8,250円"
587,2016,7,"15,000円"
588,2016,7,"19,500円"
589,2016,7,"35,502円"
590,2016,7,"2,500円"
591,2016,7,"2,500円"
592,2016,7,"17,500円"
593,2016,7,"7,000円"
594,2016,7,"3,600円"
595,2016,7,"11,000円"
596,2016,7,"7,250円"
597,2016,7,"2,610円"
598,2016,7,"2,622円"
599,2016,7,"4,200円"
600,2016,7,"12,000円"
601,2016,7,"11,500円"
602,2016,7,"10,000円"
603,2016,7,"5,250円"
604,2016,8,"10,000円"
605,2016,8,"1,500円"
606,2016,8,"10,000円"
607,2016,8,"6,500円"
608,2016,8,"7,250円"
609,2016,8,"1,900円"
610,2016,8,"1,500円"
611,2016,8,"1,500円"
612,2016,8,"1,500円"
613,2016,8,"11,551円"
614,2016,8,"7,250円"
615,2016,8,"36,500円"
616,2016,8,"14,000円"
617,2016,8,"9,000円"
618,2016,8,"5,580円"
619,2016,8,"8,250円"
620,2016,8,"15,000円"
621,2016,8,"19,500円"
622,2016,8,"35,502円"
623,2016,8,"2,500円"
624,2016,8,"2,500円"
625,2016,8,"17,500円"
626,2016,8,"7,000円"
627,2016,8,"3,600円"
628,2016,8,"11,000円"
629,2016,8,"7,250円"
630,2016,8,"2,610円"
631,2016,8,"2,622円"
632,2016,8,"4,200円"
633,2016,8,"12,000円"
634,2016,8,"11,500円"
635,2016,8,"10,000円"
636,2016,8,"5,250円"
637,2016,9,"10,000円"
638,2016,9,"1,500円"
639,2016,9,"10,000円"
640,2016,9,"6,500円"
641,2016,9,"7,250円"
642,2016,9,"1,900円"
643,2016,9,"1,500円"
644,2016,9,"1,500円"
645,2016,9,"1,500円"
646,2016,9,"11,551円"
647,2016,9,"7,250円"
648,2016,9,"36,500円"
649,2016,9,"14,000円"
650,2016,9,"9,000円"
651,2016,9,"5,580円"
652,2016,9,"8,250円"
653,2016,9,"15,000円"
654,2016,9,"19,500円"
655,2016,9,"35,502円"
656,2016,9,"2,500円"
657,2016,9,"2,500円"
658,2016,9,"17,500円"
659,2016,9,"7,000円"
660,2016,9,"3,600円"
661,2016,9,"11,000円"
662,2016,9,"7,250円"
663,2016,9,"2,610円"
664,2016,9,"2,622円"
665,2016,9,"4,200円"
666,2016,9,"12,000円"
667,2016,9,"11,500円"
668,2016,9,"10,000円"
669,2016,9,"5,250円"
670,2016,10,"3,000円"
671,2016,10,"1,000円"
672,2016,10,"7,750円"
673,2016,10,"8,001円"
674,2016,10,"3,200円"
675,2016,10,"2,500円"
676,2016,10,"3,000円"
677,2016,10,"1,600円"
678,2016,10,"23,000円"
679,2016,10,"4,400円"
680,2016,10,"2,000円"
681,2016,10,"4,000円"
682,2016,10,"2,500円"
683,2016,10,"7,750円"
684,2016,10,"4,900円"
685,2016,10,"5,750円"
686,2016,10,"1,500円"
687,2016,10,"6,600円"
688,2016,10,"2,110円"
689,2016,10,"12,000円"
690,2016,10,"1,000円"
691,2016,10,"1,000円"
692,2016,10,"1,000円"
693,2016,10,"2,600円"
694,2016,10,"2,500円"
695,2016,10,"6,750円"
696,2016,10,"17,000円"
697,2016,10,"2,500円"
698,2016,10,"4,500円"
699,2016,10,"19,500円"
700,2016,10,"3,400円"
701,2016,10,"7,000円"
702,2016,10,"2,600円"
703,2016,10,"2,500円"
704,2016,10,"3,100円"
705,2016,10,"6,500円"
706,2016,10,"4,200円"
707,2016,10,"4,000円"
708,2016,10,"4,877円"
709,2016,10,"4,600円"
710,2016,10,"4,600円"
711,2016,10,"4,000円"
712,2016,10,"10,550円"
713,2016,10,"2,100円"
714,2016,10,"4,000円"
715,2016,10,"14,010円"
716,2016,11,400円
717,2016,11,"9,850円"
718,2016,11,"6,000円"
719,2016,11,"4,000円"
720,2016,11,"6,250円"
721,2016,11,"3,000円"
722,2016,11,"4,900円"
723,2016,11,"5,000円"
724,2016,11,"1,300円"
725,2016,11,400円
726,2016,11,"3,100円"
727,2016,11,"39,388円"
728,2016,11,"9,100円"
729,2016,11,"9,050円"
730,2016,11,"5,000円"
731,2016,11,"4,000円"
732,2016,11,"2,700円"
733,2016,11,"2,000円"
734,2016,11,"2,800円"
735,2016,11,"3,000円"
736,2016,11,"1,000円"
737,2016,11,"1,000円"
738,2016,11,"1,000円"
739,2016,11,"4,100円"
740,2016,11,"6,362円"
741,2016,11,"5,000円"
742,2016,11,"3,300円"
743,2016,11,"15,000円"
744,2016,11,"35,500円"
745,2016,11,"2,500円"
746,2016,11,"12,000円"
747,2016,12,"7,500円"
748,2016,12,"8,250円"
749,2016,12,"1,000円"
750,2016,12,"20,600円"
751,2016,12,"2,000円"
752,2016,12,"19,010円"
753,2016,12,"5,750円"
754,2016,12,"4,000円"
755,2016,12,"3,500円"
756,2016,12,"2,100円"
757,2016,12,"24,500円"
758,2016,12,"10,501円"
759,2016,12,"2,100円"
760,2016,12,"4,000円"
761,2016,12,"2,400円"
762,2017,1,"10,000円"
763,2017,1,"1,500円"
764,2017,1,"10,000円"
765,2017,1,"6,500円"
766,2017,1,"7,250円"
767,2017,1,"1,900円"
768,2017,1,"1,500円"
769,2017,1,"1,500円"
770,2017,1,"1,500円"
771,2017,1,"11,551円"
772,2017,1,"7,250円"
773,2017,1,"36,500円"
774,2017,1,"14,000円"
775,2017,1,"9,000円"
776,2017,1,"5,580円"
777,2017,1,"8,250円"
778,2017,1,"15,000円"
779,2017,1,"19,500円"
780,2017,1,"35,502円"
781,2017,1,"2,500円"
782,2017,1,"2,500円"
783,2017,1,"17,500円"
784,2017,1,"7,000円"
785,2017,1,"3,600円"
786,2017,1,"11,000円"
787,2017,1,"7,250円"
788,2017,1,"2,610円"
789,2017,1,"2,622円"
790,2017,1,"4,200円"
791,2017,1,"12,000円"
792,2017,1,"11,500円"
793,2017,1,"10,000円"
794,2017,1,"5,250円"
795,2017,2,"10,000円"
796,2017,2,"1,500円"
797,2017,2,"10,000円"
798,2017,2,"6,500円"
799,2017,2,"7,250円"
800,2017,2,"1,900円"
801,2017,2,"1,500円"
802,2017,2,"1,500円"
803,2017,2,"1,500円"
804,2017,2,"11,551円"
805,2017,2,"7,250円"
806,2017,2,"36,500円"
807,2017,2,"14,000円"
808,2017,2,"9,000円"
809,2017,2,"5,580円"
810,2017,2,"8,250円"
811,2017,2,"15,000円"
812,2017,2,"19,500円"
813,2017,2,"35,502円"
814,2017,2,"2,500円"
815,2017,2,"2,500円"
816,2017,2,"17,500円"
817,2017,2,"7,000円"
818,2017,2,"3,600円"
819,2017,2,"11,000円"
820,2017,2,"7,250円"
821,2017,2,"2,610円"
822,2017,2,"2,622円"
823,2017,2,"4,200円"
824,2017,2,"12,000円"
825,2017,2,"11,500円"
826,2017,2,"10,000円"
827,2017,2,"5,250円"
828,2017,3,"10,000円"
829,2017,3,"1,500円"
830,2017,3,"10,000円"
831,2017,3,"6,500円"
832,2017,3,"7,250円"
833,2017,3,"1,900円"
834,2017,3,"1,500円"
835,2017,3,"1,500円"
836,2017,3,"1,500円"
837,2017,3,"11,551円"
838,2017,3,"7,250円"
839,2017,3,"36,500円"
840,2017,3,"14,000円"
841,2017,3,"9,000円"
842,2017,3,"5,580円"
843,2017,3,"8,250円"
844,2017,3,"15,000円"
845,2017,3,"19,500円"
